Date,Time,Location/Area,Accident Type,Severity,Vehicle Type
2025-11-12,11:09:00,Highway,Hit-and-run,Moderate,Car
2025-11-12,16:16:00,West,Collision,Minor,Auto
2025-11-12,05:54:00,West,Rear-end,Minor,Auto
2025-11-12,00:28:00,South,Rear-end,Minor,Car
2025-11-12,04:57:00,East,Rear-end,Severe,Car
2025-11-12,13:05:00,West,Hit-and-run,Moderate,Auto
2025-11-12,04:13:00,East,Single Vehicle,Severe,Car
2025-11-12,21:21:00,Industrial,Collision,Moderate,Car
2025-11-12,23:53:00,East,Single Vehicle,Minor,Motorcycle
2025-11-12,00:05:00,North,Rear-end,Minor,Car
2025-11-13,17:25:00,North,Hit-and-run,Fatal,Car
2025-11-13,15:38:00,Central,Single Vehicle,Moderate,Motorcycle
2025-11-13,08:11:00,South,Rear-end,Minor,Bus
2025-11-13,18:34:00,Industrial,Pedestrian,Moderate,Auto
2025-11-13,21:13:00,Highway,Collision,Minor,Bicycle
2025-11-13,04:21:00,North,Collision,Minor,Car
2025-11-13,01:50:00,Suburban,Hit-and-run,Minor,Car
2025-11-13,14:22:00,East,Single Vehicle,Severe,Bus
2025-11-13,06:47:00,Suburban,Single Vehicle,Minor,Motorcycle
2025-11-13,03:06:00,Industrial,Hit-and-run,Minor,Car
2025-11-13,00:39:00,Industrial,Rear-end,Minor,Car
2025-11-13,12:49:00,Central,Collision,Minor,Car
2025-11-13,19:24:00,North,Single Vehicle,Moderate,Motorcycle
2025-11-13,21:12:00,Central,Collision,Minor,Car
2025-11-14,06:20:00,Industrial,Pedestrian,Minor,Bicycle
2025-11-14,14:40:00,South,Rear-end,Severe,Car
2025-11-14,22:09:00,Highway,Rear-end,Minor,Bicycle
2025-11-14,13:52:00,South,Rear-end,Minor,Auto
2025-11-14,22:54:00,Highway,Single Vehicle,Minor,Motorcycle
2025-11-14,18:58:00,Central,Rear-end,Moderate,Truck
2025-11-14,21:08:00,Central,Single Vehicle,Severe,Truck
2025-11-14,23:14:00,South,Collision,Minor,Car
2025-11-14,19:51:00,South,Rear-end,Severe,Car
2025-11-14,23:01:00,South,Hit-and-run,Moderate,Motorcycle
2025-11-14,17:24:00,Highway,Pedestrian,Moderate,Truck
2025-11-14,09:12:00,Central,Single Vehicle,Minor,Motorcycle
2025-11-14,08:33:00,South,Collision,Minor,Motorcycle
2025-11-14,07:50:00,Highway,Collision,Moderate,Motorcycle
2025-11-15,09:57:00,Central,Rear-end,Severe,Motorcycle
2025-11-15,16:33:00,Suburban,Collision,Moderate,Motorcycle
2025-11-15,01:34:00,Suburban,Single Vehicle,Minor,Motorcycle
2025-11-15,05:37:00,Central,Collision,Minor,Auto
2025-11-15,04:02:00,South,Rear-end,Moderate,Truck
2025-11-15,08:41:00,South,Collision,Moderate,Truck
2025-11-15,04:55:00,Highway,Rear-end,Minor,Motorcycle
2025-11-15,17:58:00,West,Collision,Minor,Truck
2025-11-15,19:05:00,West,Collision,Minor,Motorcycle
2025-11-15,08:54:00,Industrial,Collision,Moderate,Car
2025-11-15,16:47:00,Central,Rear-end,Moderate,Bicycle
2025-11-15,16:48:00,Highway,Single Vehicle,Severe,Car
2025-11-15,11:18:00,Industrial,Collision,Moderate,Car
2025-11-15,06:02:00,West,Rear-end,Minor,Car
2025-11-15,02:17:00,Highway,Single Vehicle,Moderate,Car
2025-11-16,09:38:00,Industrial,Pedestrian,Fatal,Bus
2025-11-16,01:08:00,North,Single Vehicle,Severe,Motorcycle
2025-11-16,02:51:00,East,Single Vehicle,Severe,Bus
2025-11-16,15:11:00,East,Rear-end,Minor,Car
2025-11-16,01:04:00,Central,Hit-and-run,Moderate,Car
2025-11-16,23:02:00,Suburban,Collision,Severe,Car
2025-11-16,09:10:00,Central,Rear-end,Moderate,Motorcycle
2025-11-16,05:56:00,Industrial,Pedestrian,Minor,Bus
2025-11-16,21:29:00,East,Rear-end,Fatal,Motorcycle
2025-11-16,10:03:00,Central,Hit-and-run,Minor,Car
2025-11-16,22:04:00,Suburban,Pedestrian,Minor,Bicycle
2025-11-16,06:00:00,Highway,Collision,Minor,Car
2025-11-16,14:26:00,East,Single Vehicle,Moderate,Motorcycle
2025-11-16,05:27:00,North,Rear-end,Minor,Car
2025-11-17,19:28:00,Central,Collision,Minor,Car
2025-11-17,08:17:00,South,Single Vehicle,Moderate,Car
2025-11-17,21:11:00,North,Rear-end,Severe,Car
2025-11-17,19:12:00,East,Pedestrian,Moderate,Auto
2025-11-17,11:40:00,Suburban,Rear-end,Minor,Motorcycle
2025-11-17,18:01:00,West,Rear-end,Moderate,Bus
2025-11-17,19:36:00,Highway,Pedestrian,Minor,Motorcycle
2025-11-17,02:44:00,West,Rear-end,Minor,Motorcycle
2025-11-17,14:15:00,East,Rear-end,Minor,Truck
2025-11-17,01:47:00,Highway,Collision,Severe,Auto
2025-11-17,20:23:00,East,Single Vehicle,Minor,Car
2025-11-17,01:34:00,Highway,Collision,Minor,Car
2025-11-17,21:21:00,South,Single Vehicle,Minor,Truck
2025-11-17,02:35:00,Central,Collision,Moderate,Bicycle
2025-11-18,05:10:00,Highway,Hit-and-run,Severe,Bicycle
2025-11-18,14:54:00,West,Single Vehicle,Severe,Truck
2025-11-18,09:57:00,Highway,Collision,Minor,Car
2025-11-18,08:45:00,Suburban,Rear-end,Minor,Car
2025-11-18,00:28:00,Central,Pedestrian,Minor,Auto
2025-11-18,15:34:00,East,Pedestrian,Moderate,Motorcycle
2025-11-18,05:47:00,South,Rear-end,Minor,Car
2025-11-18,08:53:00,West,Hit-and-run,Minor,Auto
2025-11-18,03:14:00,Highway,Pedestrian,Moderate,Car
2025-11-18,01:59:00,North,Single Vehicle,Minor,Truck
2025-11-18,03:30:00,West,Pedestrian,Minor,Truck
2025-11-18,00:41:00,Industrial,Collision,Minor,Car
2025-11-18,18:40:00,Central,Single Vehicle,Minor,Car
2025-11-18,09:42:00,Highway,Rear-end,Moderate,Car
2025-11-18,20:15:00,West,Collision,Fatal,Motorcycle
2025-11-19,14:09:00,Suburban,Collision,Minor,Motorcycle
2025-11-19,21:48:00,South,Collision,Minor,Car
2025-11-19,18:31:00,Central,Collision,Severe,Bicycle
2025-11-19,15:50:00,East,Collision,Severe,Car
2025-11-19,20:01:00,Central,Collision,Minor,Car
2025-11-19,23:23:00,Suburban,Hit-and-run,Moderate,Car
2025-11-19,21:22:00,Central,Collision,Minor,Car
2025-11-19,03:01:00,Industrial,Collision,Moderate,Bicycle
2025-11-19,01:37:00,East,Collision,Fatal,Car
2025-11-19,12:30:00,South,Collision,Moderate,Car
2025-11-19,00:50:00,Central,Collision,Moderate,Auto
2025-11-19,16:39:00,West,Rear-end,Minor,Truck
2025-11-19,12:25:00,West,Single Vehicle,Moderate,Car
2025-11-19,03:28:00,North,Single Vehicle,Moderate,Auto
2025-11-20,06:02:00,Suburban,Single Vehicle,Moderate,Bus
2025-11-20,16:57:00,Unknown,Collision,Minor,Car
2025-11-20,08:13:00,East,Collision,Moderate,Truck
2025-11-20,03:24:00,West,Collision,Moderate,Auto
2025-11-20,18:47:00,Central,Pedestrian,Minor,Motorcycle
2025-11-20,00:00:00,Suburban,Collision,Minor,Truck
2025-11-20,09:52:00,South,Rear-end,Minor,Bicycle
2025-11-20,03:02:00,Central,Collision,Moderate,Truck
2025-11-20,08:53:00,South,Collision,Moderate,Car
2025-11-20,12:25:00,West,Single Vehicle,Severe,Car
2025-11-20,13:17:00,East,Pedestrian,Minor,Motorcycle
2025-11-20,09:08:00,Industrial,Pedestrian,Severe,Car
2025-11-20,05:37:00,Central,Rear-end,Moderate,Bicycle
2025-11-20,15:22:00,North,Single Vehicle,Minor,Car
2025-11-21,05:20:00,Highway,Hit-and-run,Minor,Motorcycle
2025-11-21,16:56:00,Central,Single Vehicle,Minor,Truck
2025-11-21,09:00:00,Highway,Collision,Fatal,Motorcycle
2025-11-21,17:20:00,Central,Rear-end,Minor,Car
2025-11-21,21:26:00,Highway,Hit-and-run,Minor,Car
2025-11-21,17:41:00,South,Rear-end,Minor,Motorcycle
2025-11-21,02:58:00,West,Single Vehicle,Severe,Auto
2025-11-21,19:05:00,Central,Single Vehicle,Minor,Truck
2025-11-21,20:54:00,Central,Rear-end,Minor,Car
2025-11-21,14:43:00,North,Rear-end,Minor,Car
2025-11-21,14:35:00,Central,Rear-end,Minor,Bus
2025-11-21,03:27:00,South,Single Vehicle,Minor,Auto
2025-11-21,08:44:00,East,Hit-and-run,Moderate,Car
2025-11-21,18:16:00,West,Collision,Severe,Truck
2025-11-22,23:58:00,Highway,Rear-end,Severe,Car
2025-11-22,16:39:00,West,Collision,Severe,Motorcycle
2025-11-22,10:57:00,West,Pedestrian,Minor,Auto
2025-11-22,08:51:00,South,Collision,Severe,Car
2025-11-22,09:02:00,East,Rear-end,Minor,Motorcycle
2025-11-22,17:11:00,South,Pedestrian,Minor,Car
2025-11-22,19:38:00,Highway,Collision,Severe,Car
2025-11-22,12:11:00,North,Collision,Severe,Truck
2025-11-22,07:01:00,Central,Rear-end,Moderate,Car
2025-11-22,06:55:00,West,Collision,Severe,Motorcycle
2025-11-22,16:45:00,North,Collision,Fatal,Car
2025-11-22,20:21:00,Highway,Single Vehicle,Moderate,Truck
2025-11-22,22:22:00,Highway,Pedestrian,Moderate,Car
2025-11-22,14:29:00,Central,Single Vehicle,Moderate,Truck
2025-11-22,19:04:00,Central,Single Vehicle,Minor,Truck
2025-11-23,14:08:00,East,Collision,Minor,Bicycle
2025-11-23,00:20:00,West,Collision,Moderate,Auto
2025-11-23,13:10:00,North,Collision,Minor,Car
2025-11-23,04:04:00,Industrial,Pedestrian,Minor,Car
2025-11-23,10:34:00,West,Hit-and-run,Minor,Truck
2025-11-23,15:26:00,South,Collision,Minor,Motorcycle
2025-11-23,01:48:00,Central,Collision,Fatal,Car
2025-11-23,07:01:00,Industrial,Rear-end,Moderate,Car
2025-11-23,10:23:00,North,Rear-end,Moderate,Motorcycle
2025-11-23,17:30:00,Highway,Single Vehicle,Fatal,Auto
2025-11-23,02:32:00,East,Rear-end,Severe,Auto
2025-11-23,00:38:00,West,Single Vehicle,Moderate,Car
2025-11-23,10:29:00,Highway,Rear-end,Severe,Car
2025-11-23,15:45:00,Highway,Pedestrian,Minor,Car
2025-11-24,17:36:00,South,Single Vehicle,Minor,Motorcycle
2025-11-24,15:50:00,North,Single Vehicle,Minor,Bus
2025-11-24,22:27:00,Highway,Collision,Moderate,Bus
2025-11-24,09:59:00,East,Collision,Moderate,Motorcycle
2025-11-24,17:30:00,North,Rear-end,Moderate,Car
2025-11-24,05:10:00,Highway,Rear-end,Moderate,Car
2025-11-24,18:22:00,North,Hit-and-run,Minor,Auto
2025-11-24,03:56:00,Central,Single Vehicle,Minor,Unknown
2025-11-24,12:01:00,Central,Collision,Moderate,Car
2025-11-24,23:39:00,West,Rear-end,Minor,Bus
2025-11-24,13:40:00,Industrial,Collision,Moderate,Truck
2025-11-24,02:26:00,South,Single Vehicle,Moderate,Auto
2025-11-24,09:34:00,South,Single Vehicle,Moderate,Car
2025-11-24,05:01:00,South,Rear-end,Minor,Motorcycle
2025-11-25,00:38:00,Industrial,Collision,Moderate,Motorcycle
2025-11-25,22:36:00,Central,Pedestrian,Severe,Auto
2025-11-25,23:20:00,Suburban,Hit-and-run,Fatal,Bus
2025-11-25,13:57:00,North,Collision,Severe,Auto
2025-11-25,07:04:00,Suburban,Single Vehicle,Moderate,Car
2025-11-25,18:51:00,Central,Single Vehicle,Minor,Bus
2025-11-25,13:44:00,Highway,Rear-end,Moderate,Motorcycle
2025-11-25,09:20:00,North,Rear-end,Severe,Car
2025-11-25,16:28:00,Central,Collision,Minor,Car
2025-11-25,08:19:00,Unknown,Rear-end,Minor,Truck
2025-11-25,05:37:00,Highway,Rear-end,Minor,Car
2025-11-25,10:19:00,South,Collision,Moderate,Auto
2025-11-25,06:49:00,Industrial,Collision,Minor,Truck
2025-11-25,16:24:00,West,Collision,Minor,Car
2025-11-25,00:01:00,Highway,Collision,Severe,Truck
2025-11-26,21:56:00,South,Rear-end,Moderate,Car
2025-11-26,04:31:00,East,Rear-end,Minor,Motorcycle
2025-11-26,08:25:00,East,Rear-end,Minor,Truck
2025-11-26,17:05:00,South,Rear-end,Minor,Auto
2025-11-26,23:40:00,Highway,Rear-end,Minor,Motorcycle
2025-11-26,20:56:00,Central,Pedestrian,Minor,Bus
2025-11-26,01:02:00,Central,Rear-end,Moderate,Bus
2025-11-26,10:32:00,West,Single Vehicle,Moderate,Car
2025-11-26,05:00:00,West,Rear-end,Moderate,Unknown
2025-11-26,07:50:00,North,Hit-and-run,Minor,Truck
2025-11-26,03:04:00,South,Collision,Moderate,Car
2025-11-26,17:12:00,Unknown,Hit-and-run,Severe,Auto
2025-11-26,10:18:00,North,Single Vehicle,Minor,Bus
2025-11-26,04:11:00,Industrial,Single Vehicle,Minor,Car
2025-11-27,14:47:00,Industrial,Single Vehicle,Moderate,Bicycle
2025-11-27,17:24:00,East,Collision,Moderate,Car
2025-11-27,01:56:00,Suburban,Rear-end,Minor,Auto
2025-11-27,21:50:00,Industrial,Rear-end,Moderate,Car
2025-11-27,10:34:00,East,Rear-end,Moderate,Bus
2025-11-27,12:11:00,West,Collision,Severe,Motorcycle
2025-11-27,03:29:00,Industrial,Single Vehicle,Minor,Truck
2025-11-27,21:04:00,West,Single Vehicle,Moderate,Car
2025-11-27,06:33:00,Highway,Rear-end,Minor,Car
2025-11-27,10:21:00,South,Collision,Moderate,Car
2025-11-27,21:38:00,South,Collision,Moderate,Auto
2025-11-27,23:12:00,North,Hit-and-run,Minor,Car
2025-11-27,03:56:00,Central,Collision,Severe,Truck
2025-11-27,14:46:00,Central,Single Vehicle,Minor,Auto
2025-11-28,00:53:00,Highway,Hit-and-run,Moderate,Auto
2025-11-28,22:02:00,Industrial,Hit-and-run,Minor,Car
2025-11-28,02:59:00,Industrial,Rear-end,Moderate,Auto
2025-11-28,13:52:00,West,Collision,Minor,Car
2025-11-28,05:19:00,Highway,Single Vehicle,Severe,Truck
2025-11-28,17:30:00,East,Hit-and-run,Severe,Truck
2025-11-28,00:04:00,Highway,Single Vehicle,Severe,Car
2025-11-28,05:23:00,South,Rear-end,Minor,Car
2025-11-28,05:39:00,Suburban,Hit-and-run,Moderate,Motorcycle
2025-11-28,20:53:00,Industrial,Collision,Minor,Motorcycle
2025-11-28,15:32:00,North,Hit-and-run,Severe,Auto
2025-11-28,04:07:00,Unknown,Pedestrian,Moderate,Car
2025-11-28,16:23:00,East,Pedestrian,Moderate,Auto
2025-11-28,09:49:00,Central,Pedestrian,Moderate,Motorcycle
2025-11-29,20:19:00,West,Collision,Minor,Bicycle
2025-11-29,17:59:00,South,Single Vehicle,Moderate,Truck
2025-11-29,06:15:00,Central,Single Vehicle,Minor,Auto
2025-11-29,02:49:00,Suburban,Collision,Fatal,Car
2025-11-29,12:51:00,West,Single Vehicle,Severe,Motorcycle
2025-11-29,14:11:00,Highway,Collision,Moderate,Car
2025-11-29,19:12:00,Industrial,Hit-and-run,Severe,Car
2025-11-29,18:44:00,South,Collision,Minor,Truck
2025-11-29,02:41:00,East,Single Vehicle,Severe,Truck
2025-11-29,03:38:00,Industrial,Collision,Minor,Car
2025-11-29,04:24:00,Suburban,Rear-end,Moderate,Motorcycle
2025-11-29,00:45:00,North,Rear-end,Moderate,Motorcycle
2025-11-29,03:31:00,Highway,Collision,Minor,Car
2025-11-29,11:23:00,Suburban,Hit-and-run,Minor,Motorcycle
2025-11-29,23:47:00,Industrial,Collision,Minor,Truck
2025-11-30,09:46:00,Suburban,Hit-and-run,Fatal,Car
2025-11-30,22:43:00,South,Single Vehicle,Minor,Bus
2025-11-30,20:08:00,Suburban,Pedestrian,Moderate,Motorcycle
2025-11-30,19:39:00,Industrial,Single Vehicle,Severe,Auto
2025-11-30,23:49:00,Central,Collision,Minor,Car
2025-11-30,12:22:00,Highway,Collision,Moderate,Auto
2025-11-30,22:49:00,East,Rear-end,Moderate,Car
2025-11-30,13:12:00,East,Collision,Minor,Car
2025-11-30,22:59:00,West,Single Vehicle,Moderate,Car
2025-11-30,04:58:00,Central,Collision,Minor,Auto
2025-11-30,03:31:00,East,Single Vehicle,Minor,Truck
2025-11-30,13:49:00,Highway,Collision,Moderate,Car
2025-11-30,09:14:00,Central,Pedestrian,Minor,Car
2025-11-30,16:35:00,North,Collision,Severe,Car
2025-12-01,09:48:00,Central,Collision,Severe,Car
2025-12-01,06:04:00,South,Hit-and-run,Moderate,Truck
2025-12-01,15:21:00,Industrial,Collision,Minor,Truck
2025-12-01,00:15:00,Highway,Hit-and-run,Minor,Auto
2025-12-01,16:40:00,Suburban,Rear-end,Minor,Bicycle
2025-12-01,20:09:00,West,Collision,Moderate,Truck
2025-12-01,08:23:00,North,Single Vehicle,Severe,Car
2025-12-01,05:17:00,Unknown,Rear-end,Minor,Car
2025-12-01,18:48:00,Highway,Hit-and-run,Minor,Motorcycle
2025-12-01,12:17:00,West,Rear-end,Minor,Motorcycle
2025-12-01,02:06:00,Industrial,Rear-end,Minor,Motorcycle
2025-12-01,06:03:00,Suburban,Collision,Moderate,Bicycle
2025-12-01,21:25:00,Industrial,Collision,Moderate,Auto
2025-12-01,08:04:00,South,Rear-end,Moderate,Car
2025-12-02,21:59:00,Industrial,Rear-end,Minor,Car
2025-12-02,04:54:00,Central,Rear-end,Severe,Auto
2025-12-02,09:15:00,South,Hit-and-run,Minor,Auto
2025-12-02,22:34:00,South,Hit-and-run,Severe,Car
2025-12-02,16:25:00,Central,Collision,Minor,Truck
2025-12-02,11:17:00,Central,Collision,Severe,Truck
2025-12-02,22:28:00,Central,Rear-end,Moderate,Motorcycle
2025-12-02,15:22:00,West,Collision,Minor,Car
2025-12-02,02:52:00,Highway,Collision,Severe,Auto
2025-12-02,21:13:00,Suburban,Collision,Moderate,Truck
2025-12-02,08:14:00,South,Single Vehicle,Minor,Car
2025-12-02,14:48:00,West,Hit-and-run,Minor,Truck
2025-12-02,04:32:00,Suburban,Collision,Moderate,Bus
2025-12-02,22:24:00,Central,Collision,Moderate,Auto
2025-12-02,12:20:00,Industrial,Hit-and-run,Moderate,Car
2025-12-03,13:16:00,Industrial,Rear-end,Moderate,Bicycle
2025-12-03,19:22:00,Central,Pedestrian,Moderate,Car
2025-12-03,14:56:00,Highway,Single Vehicle,Moderate,Motorcycle
2025-12-03,15:42:00,Highway,Rear-end,Moderate,Truck
2025-12-03,22:16:00,Central,Collision,Minor,Car
2025-12-03,12:57:00,Central,Pedestrian,Severe,Motorcycle
2025-12-03,16:13:00,Central,Single Vehicle,Minor,Auto
2025-12-03,22:28:00,South,Rear-end,Minor,Truck
2025-12-03,07:19:00,East,Hit-and-run,Moderate,Motorcycle
2025-12-03,20:29:00,East,Collision,Minor,Car
2025-12-03,01:18:00,North,Rear-end,Minor,Car
2025-12-03,04:52:00,Suburban,Hit-and-run,Minor,Car
2025-12-03,05:38:00,South,Single Vehicle,Moderate,Bicycle
2025-12-03,11:55:00,Central,Hit-and-run,Fatal,Bus
2025-12-04,17:12:00,South,Pedestrian,Moderate,Bicycle
2025-12-04,21:17:00,East,Collision,Moderate,Car
2025-12-04,21:22:00,South,Collision,Minor,Truck
2025-12-04,00:45:00,North,Rear-end,Minor,Car
2025-12-04,16:32:00,Central,Collision,Minor,Bus
2025-12-04,10:38:00,Highway,Hit-and-run,Minor,Car
2025-12-04,09:39:00,Suburban,Collision,Minor,Car
2025-12-04,18:17:00,South,Pedestrian,Minor,Motorcycle
2025-12-04,13:08:00,South,Pedestrian,Minor,Car
2025-12-04,09:32:00,West,Rear-end,Moderate,Truck
2025-12-04,14:31:00,Industrial,Collision,Severe,Truck
2025-12-04,18:53:00,South,Hit-and-run,Severe,Truck
2025-12-04,03:16:00,Highway,Single Vehicle,Moderate,Bicycle
2025-12-04,01:18:00,West,Hit-and-run,Minor,Car
2025-12-05,08:26:00,East,Collision,Moderate,Motorcycle
2025-12-05,09:05:00,West,Collision,Minor,Bus
2025-12-05,10:34:00,Suburban,Collision,Moderate,Motorcycle
2025-12-05,13:55:00,Highway,Collision,Moderate,Car
2025-12-05,06:36:00,Central,Pedestrian,Moderate,Auto
2025-12-05,22:33:00,South,Single Vehicle,Fatal,Car
2025-12-05,14:19:00,East,Collision,Moderate,Car
2025-12-05,21:24:00,South,Collision,Moderate,Car
2025-12-05,18:03:00,Industrial,Collision,Minor,Car
2025-12-05,21:09:00,Highway,Single Vehicle,Severe,Car
2025-12-05,14:09:00,Industrial,Rear-end,Minor,Car
2025-12-05,23:23:00,Suburban,Hit-and-run,Severe,Motorcycle
2025-12-05,07:20:00,North,Rear-end,Minor,Car
2025-12-05,10:10:00,Highway,Hit-and-run,Minor,Car
2025-12-06,08:26:00,Highway,Rear-end,Severe,Truck
2025-12-06,14:15:00,South,Collision,Minor,Car
2025-12-06,00:25:00,Industrial,Hit-and-run,Severe,Car
2025-12-06,00:29:00,Central,Rear-end,Minor,Car
2025-12-06,18:48:00,Highway,Collision,Severe,Car
2025-12-06,02:15:00,East,Collision,Moderate,Car
2025-12-06,09:06:00,South,Collision,Moderate,Motorcycle
2025-12-06,07:15:00,West,Rear-end,Minor,Truck
2025-12-06,14:34:00,West,Hit-and-run,Minor,Motorcycle
2025-12-06,09:57:00,North,Single Vehicle,Severe,Auto
2025-12-06,00:15:00,Central,Collision,Minor,Motorcycle
2025-12-06,17:39:00,East,Collision,Minor,Motorcycle
2025-12-06,01:11:00,West,Collision,Moderate,Car
2025-12-06,18:34:00,Highway,Rear-end,Moderate,Bus
2025-12-06,12:48:00,Suburban,Rear-end,Minor,Car
2025-12-07,21:20:00,East,Hit-and-run,Minor,Motorcycle
2025-12-07,00:49:00,Industrial,Collision,Minor,Motorcycle
2025-12-07,01:42:00,East,Rear-end,Severe,Truck
2025-12-07,15:35:00,Industrial,Single Vehicle,Minor,Auto
2025-12-07,14:47:00,North,Single Vehicle,Fatal,Auto
2025-12-07,12:16:00,South,Single Vehicle,Minor,Car
2025-12-07,15:31:00,West,Pedestrian,Minor,Car
2025-12-07,16:40:00,Central,Single Vehicle,Moderate,Bus
2025-12-07,20:05:00,Industrial,Collision,Minor,Motorcycle
2025-12-07,06:23:00,Highway,Collision,Moderate,Motorcycle
2025-12-07,23:26:00,South,Collision,Severe,Truck
2025-12-07,16:19:00,East,Hit-and-run,Minor,Motorcycle
2025-12-07,06:24:00,Highway,Single Vehicle,Severe,Bicycle
2025-12-07,12:01:00,Highway,Collision,Minor,Motorcycle
2025-12-08,04:08:00,North,Hit-and-run,Minor,Motorcycle
2025-12-08,16:27:00,South,Pedestrian,Minor,Motorcycle
2025-12-08,02:52:00,Industrial,Single Vehicle,Severe,Bus
2025-12-08,06:37:00,West,Hit-and-run,Minor,Motorcycle
2025-12-08,16:02:00,Central,Single Vehicle,Severe,Truck
2025-12-08,06:19:00,Unknown,Collision,Moderate,Bicycle
2025-12-08,20:05:00,Highway,Collision,Minor,Motorcycle
2025-12-08,00:38:00,Industrial,Rear-end,Minor,Car
2025-12-08,16:32:00,Suburban,Rear-end,Severe,Truck
2025-12-08,16:54:00,Highway,Collision,Moderate,Truck
2025-12-08,10:00:00,Suburban,Hit-and-run,Moderate,Car
2025-12-08,02:36:00,North,Pedestrian,Severe,Motorcycle
2025-12-08,14:05:00,Highway,Pedestrian,Minor,Bus
2025-12-08,20:44:00,Central,Collision,Severe,Motorcycle
2025-12-09,10:33:00,Industrial,Rear-end,Severe,Bus
2025-12-09,15:46:00,East,Collision,Moderate,Motorcycle
2025-12-09,21:14:00,South,Collision,Severe,Bicycle
2025-12-09,08:44:00,Highway,Rear-end,Moderate,Car
2025-12-09,23:25:00,Highway,Collision,Moderate,Car
2025-12-09,23:56:00,Central,Collision,Moderate,Motorcycle
2025-12-09,00:13:00,West,Pedestrian,Minor,Motorcycle
2025-12-09,21:57:00,South,Collision,Moderate,Car
2025-12-09,15:53:00,South,Single Vehicle,Minor,Car
2025-12-09,08:06:00,Highway,Rear-end,Minor,Truck
2025-12-09,18:45:00,South,Single Vehicle,Minor,Car
2025-12-09,11:57:00,Suburban,Collision,Minor,Truck
2025-12-09,18:30:00,Central,Rear-end,Minor,Bus
2025-12-09,21:23:00,Industrial,Collision,Severe,Bus
2025-12-09,08:58:00,Industrial,Single Vehicle,Minor,Car
2025-12-10,06:30:00,North,Collision,Moderate,Motorcycle
2025-12-10,13:28:00,South,Collision,Minor,Motorcycle
2025-12-10,18:41:00,Highway,Single Vehicle,Minor,Auto
2025-12-10,18:31:00,Highway,Collision,Minor,Auto
2025-12-10,01:16:00,South,Collision,Minor,Car
2025-12-10,08:13:00,East,Rear-end,Moderate,Car
2025-12-10,12:39:00,Central,Hit-and-run,Moderate,Car
2025-12-10,14:35:00,North,Collision,Minor,Car
2025-12-10,02:57:00,East,Rear-end,Minor,Motorcycle
2025-12-10,10:47:00,Central,Collision,Severe,Truck
2025-12-10,20:23:00,Highway,Rear-end,Minor,Car
2025-12-10,13:44:00,Industrial,Pedestrian,Minor,Truck
2025-12-10,07:53:00,Suburban,Rear-end,Moderate,Auto
2025-12-10,17:26:00,Industrial,Rear-end,Minor,Truck
2025-12-11,18:24:00,Suburban,Collision,Fatal,Car
2025-12-11,15:58:00,West,Collision,Moderate,Motorcycle
2025-12-11,01:31:00,West,Collision,Minor,Motorcycle
2025-12-11,07:51:00,Suburban,Rear-end,Minor,Auto
2025-12-11,21:17:00,West,Rear-end,Moderate,Car
2025-12-11,05:45:00,Central,Single Vehicle,Minor,Motorcycle
2025-12-11,11:17:00,Industrial,Collision,Severe,Motorcycle
2025-12-11,14:36:00,Highway,Rear-end,Moderate,Motorcycle
2025-12-11,07:25:00,Highway,Rear-end,Minor,Truck
